分类,故障模式,故障场景,故障注入手段,优先级,自动化状态,自动化用例路径,SMTX OS 5.1.0 测试,SMTX OS 5.0.6 测试,SMTX OS 5.1.1 测试,SMTX OS 6.0.0 测试
物理交换机故障,交换机口断开（随机持续时间）,一个 NTPm Follower 所在的节点连接存储网络的一个网口对端的交换机口断开（Linux 802.3ab Bonding）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个 NTPm Follower 所在的节点连接迁移网络的一个网口对端的交换机口断开（Active Backup Bonding - Active）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个 NTPm Follower 所在的节点连接迁移网络的一个网口对端的交换机口断开（Active Backup Bonding - Backup）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个 NTPm Follower 所在的节点连接迁移网络的一个网口对端的交换机口断开（Balance SLB Bonding）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个 NTPm Follower 所在的节点连接迁移网络的一个网口对端的交换机口断开（Balance TCP Bonding）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个 NTPm Follower 所在的节点连接接入网络的一个网口对端的交换机口断开（Active Backup Bonding - Active）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个 NTPm Follower 所在的节点连接接入网络的一个网口对端的交换机口断开（Active Backup Bonding - Backup）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个 NTPm Follower 所在的节点连接接入网络的一个网口对端的交换机口断开（Balance SLB Bonding）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个 NTPm Follower 所在的节点连接接入网络的一个网口对端的交换机口断开（Balance TCP Bonding）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个 NTPm Follower 所在的节点连接接入网络的一个网口对端的交换机口断开（Linux Active Backup Bonding - Active）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个 NTPm Follower 所在的节点连接接入网络的一个网口对端的交换机口断开（Linux Active Backup Bonding - Backup）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个 NTPm Follower 所在的节点连接接入网络的一个网口对端的交换机口断开（Linux Balance XOR Bonding）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个 NTPm Follower 所在的节点连接接入网络的一个网口对端的交换机口断开（Linux 802.3ad Bonding）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个 NTPm Follower 所在的节点连接管理网络的全部网口同时对端的交换机口断开,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个 NTPm Follower 所在的节点连接存储网络的全部网口同时对端的交换机口断开,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个 NTPm Follower 所在的节点连接迁移网络的全部网口同时对端的交换机口断开,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个 NTPm Follower 所在的节点连接接入网络的全部网口同时对端的交换机口断开,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接管理网络的一个网口对端的交换机口断开（Active Backup Bonding - Active）,,P1,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接管理网络的一个网口对端的交换机口断开（Active Backup Bonding - Backup）,,P1,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接管理网络的一个网口对端的交换机口断开（Balance SLB Bonding）,,P1,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接管理网络的一个网口对端的交换机口断开（Balance TCP Bonding）,,P1,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接存储网络的一个网口对端的交换机口断开（Active Backup Bonding - Active）,,P1,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接存储网络的一个网口对端的交换机口断开（Active Backup Bonding - Backup）,,P1,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接存储网络的一个网口对端的交换机口断开（Balance SLB Bonding）,,P1,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接存储网络的一个网口对端的交换机口断开（Balance TCP Bonding）,,P1,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接存储网络的一个网口对端的交换机口断开（Linux Active Backup Bonding - Active）,,P1,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接存储网络的一个网口对端的交换机口断开（Linux Active Backup Bonding - Backup）,,P1,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接存储网络的一个网口对端的交换机口断开（Linux Balance XOR Bonding）,,P1,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接存储网络的一个网口对端的交换机口断开（Linux 802.3ab Bonding）,,P1,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接迁移网络的一个网口对端的交换机口断开（Active Backup Bonding - Active）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接迁移网络的一个网口对端的交换机口断开（Active Backup Bonding - Backup）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接迁移网络的一个网口对端的交换机口断开（Balance SLB Bonding）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接迁移网络的一个网口对端的交换机口断开（Balance TCP Bonding）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接接入网络的一个网口对端的交换机口断开（Active Backup Bonding - Active）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接接入网络的一个网口对端的交换机口断开（Active Backup Bonding - Backup）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接接入网络的一个网口对端的交换机口断开（Balance SLB Bonding）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接接入网络的一个网口对端的交换机口断开（Balance TCP Bonding）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接接入网络的一个网口对端的交换机口断开（Linux Active Backup Bonding - Active）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接接入网络的一个网口对端的交换机口断开（Linux Active Backup Bonding - Backup）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接接入网络的一个网口对端的交换机口断开（Linux Balance XOR Bonding）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接接入网络的一个网口对端的交换机口断开（Linux 802.3ad Bonding）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接管理网络的全部网口同时对端的交换机口断开,,P1,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接存储网络的全部网口同时对端的交换机口断开,,P1,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接迁移网络的全部网口同时对端的交换机口断开,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,集群内 NTP Server 所在的节点连接接入网络的全部网口同时对端的交换机口断开,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接管理网络的一个网口对端的交换机口断开（Active Backup Bonding - Active）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接管理网络的一个网口对端的交换机口断开（Active Backup Bonding - Backup）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接管理网络的一个网口对端的交换机口断开（Balance SLB Bonding）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接管理网络的一个网口对端的交换机口断开（Balance TCP Bonding）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接存储网络的一个网口对端的交换机口断开（Active Backup Bonding - Active）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接存储网络的一个网口对端的交换机口断开（Active Backup Bonding - Backup）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接存储网络的一个网口对端的交换机口断开（Balance SLB Bonding）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接存储网络的一个网口对端的交换机口断开（Balance TCP Bonding）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接存储网络的一个网口对端的交换机口断开（Linux Active Backup Bonding - Active）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接存储网络的一个网口对端的交换机口断开（Linux Active Backup Bonding - Backup）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接存储网络的一个网口对端的交换机口断开（Linux Balance XOR Bonding）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接存储网络的一个网口对端的交换机口断开（Linux 802.3ab Bonding）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接迁移网络的一个网口对端的交换机口断开（Active Backup Bonding - Active）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接迁移网络的一个网口对端的交换机口断开（Active Backup Bonding - Backup）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接迁移网络的一个网口对端的交换机口断开（Balance SLB Bonding）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接迁移网络的一个网口对端的交换机口断开（Balance TCP Bonding）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接接入网络的一个网口对端的交换机口断开（Active Backup Bonding - Active）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接接入网络的一个网口对端的交换机口断开（Active Backup Bonding - Backup）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接接入网络的一个网口对端的交换机口断开（Balance SLB Bonding）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接接入网络的一个网口对端的交换机口断开（Balance TCP Bonding）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接接入网络的一个网口对端的交换机口断开（Linux Active Backup Bonding - Active）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接接入网络的一个网口对端的交换机口断开（Linux Active Backup Bonding - Backup）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接接入网络的一个网口对端的交换机口断开（Linux Balance XOR Bonding）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接接入网络的一个网口对端的交换机口断开（Linux 802.3ad Bonding）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接管理网络的全部网口同时对端的交换机口断开,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接存储网络的全部网口同时对端的交换机口断开,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接迁移网络的全部网口同时对端的交换机口断开,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个非集群内 NTP Server 所在的节点连接接入网络的全部网口同时对端的交换机口断开,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接管理网络的一个网口对端的交换机口断开（Active Backup Bonding - Active）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接管理网络的一个网口对端的交换机口断开（Active Backup Bonding - Backup）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接管理网络的一个网口对端的交换机口断开（Balance SLB Bonding）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接管理网络的一个网口对端的交换机口断开（Balance TCP Bonding）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接存储网络的一个网口对端的交换机口断开（Active Backup Bonding - Active）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接存储网络的一个网口对端的交换机口断开（Active Backup Bonding - Backup）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接存储网络的一个网口对端的交换机口断开（Balance SLB Bonding）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接存储网络的一个网口对端的交换机口断开（Balance TCP Bonding）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接存储网络的一个网口对端的交换机口断开（Linux Active Backup Bonding - Active）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接存储网络的一个网口对端的交换机口断开（Linux Active Backup Bonding - Backup）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接存储网络的一个网口对端的交换机口断开（Linux Balance XOR Bonding）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接存储网络的一个网口对端的交换机口断开（Linux 802.3ab Bonding）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接迁移网络的一个网口对端的交换机口断开（Active Backup Bonding - Active）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接迁移网络的一个网口对端的交换机口断开（Active Backup Bonding - Backup）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接迁移网络的一个网口对端的交换机口断开（Balance SLB Bonding）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接迁移网络的一个网口对端的交换机口断开（Balance TCP Bonding）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接接入网络的一个网口对端的交换机口断开（Active Backup Bonding - Active）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接接入网络的一个网口对端的交换机口断开（Active Backup Bonding - Backup）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接接入网络的一个网口对端的交换机口断开（Balance SLB Bonding）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接接入网络的一个网口对端的交换机口断开（Balance TCP Bonding）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接接入网络的一个网口对端的交换机口断开（Linux Active Backup Bonding - Active）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接接入网络的一个网口对端的交换机口断开（Linux Active Backup Bonding - Backup）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接接入网络的一个网口对端的交换机口断开（Linux Balance XOR Bonding）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接接入网络的一个网口对端的交换机口断开（Linux 802.3ad Bonding）,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接管理网络的全部网口同时对端的交换机口断开,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接存储网络的全部网口同时对端的交换机口断开,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接迁移网络的全部网口同时对端的交换机口断开,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,一个存储节点连接接入网络的全部网口同时对端的交换机口断开,,P3,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,任意一个节点连接虚拟机网络的一个网口对端的交换机口断开（Active Backup Bonding - Active）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,任意一个节点连接虚拟机网络的一个网口对端的交换机口断开（Active Backup Bonding - Backup）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,任意一个节点连接虚拟机网络的一个网口对端的交换机口断开（Balance SLB Bonding）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,任意一个节点连接虚拟机网络的一个网口对端的交换机口断开（Balance TCP Bonding）,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,任意一个节点连接虚拟机网络的全部网口同时对端的交换机口断开,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,任意一个节点的一块用作 PCI 直通或 SR-IOV 直通的网口对端的交换机口断开,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,双活集群的仲裁节点连接管理网络的一个网口对端的交换机口断开,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,双活集群的仲裁节点连接存储网络的一个网口对端的交换机口断开,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,双活集群的仲裁节点连接管理网络的全部网口同时对端的交换机口断开,,P2,Plan to Automate,,,,,
物理交换机故障,交换机口断开（随机持续时间）,双活集群的仲裁节点连接存储网络的全部网口同时对端的交换机口断开,,P2,Plan to Automate,,,,,
物理交换机故障,配置错误（组网模式、不支持巨帧等）,一个管理网络的交换机配置错误,,P2,Pending,,,,,
物理交换机故障,,一个存储网络的交换机配置错误,,P2,Pending,,,,,
物理交换机故障,,一个迁移网络的交换机配置错误,,P2,Pending,,,,,
物理交换机故障,,一个接入网络的交换机配置错误,,P2,Pending,,,,,
物理交换机故障,,一个虚拟机网络的交换机配置错误,,P2,Pending,,,,,
物理交换机故障,环路,管理网络存在交换机环路,,P3,Pending,,,,,
物理交换机故障,,存储网络存在交换机环路,,P3,Pending,,,,,
物理交换机故障,,迁移网络存在交换机环路,,P3,Pending,,,,,
物理交换机故障,,接入网络存在交换机环路,,P3,Pending,,,,,
物理交换机故障,,虚拟机网络存在交换机环路,,P3,Pending,,,,,
防火墙,配置错误,ZBS Metad Leader 所在的主节点的防火墙配置错误,,P3,Pending,,,,,
防火墙,,一个 ZBS Metad Follower 所在的主节点的防火墙配置错误,,P3,Pending,,,,,
防火墙,,Zookeeper Leader 所在的节点的防火墙配置错误,,P3,Pending,,,,,
防火墙,,一个 Zookeeper Follower 所在的节点的防火墙配置错误,,P3,Pending,,,,,
防火墙,,ZBS Taskd Leader 所在的节点的防火墙配置错误,,P3,Pending,,,,,
防火墙,,一个 ZBS Taskd Follower 所在的节点的防火墙配置错误,,P3,Pending,,,,,
防火墙,,ZBS NTPd Leader 所在的节点的防火墙配置错误,,P3,Pending,,,,,
防火墙,,一个 ZBS NTPd Follower 所在的节点的防火墙配置错误,,P3,Pending,,,,,
防火墙,,Primary MongoDB 所在的节点的防火墙配置错误,,P3,Pending,,,,,
防火墙,,一个 Secondary MongoDB 所在的节点的防火墙配置错误,,P3,Pending,,,,,
防火墙,,运行 Prometheus 服务的节点的防火墙配置错误,,P3,Pending,,,,,
防火墙,,Siren Leader 所在的节点的防火墙配置错误,,P3,Pending,,,,,
防火墙,,NTPm Leader 所在的节点的防火墙配置错误,,P3,Pending,,,,,
防火墙,,一个 NTPm Follower 所在的节点的防火墙配置错误,,P3,Pending,,,,,
防火墙,,集群内 NTP Server 所在的节点的防火墙配置错误,,P3,Pending,,,,,
防火墙,,一个非集群内 NTP Server 所在的节点的防火墙配置错误,,P3,Pending,,,,,
防火墙,,一个存储节点的防火墙配置错误,,P3,Pending,,,,,
防火墙,,双活集群的仲裁节点的防火墙配置错误,,P3,Pending,,,,,
防火墙,运行状态异常,ZBS Metad Leader 所在的主节点的防火墙运行状态异常,,P3,Pending,,,,,
防火墙,,一个 ZBS Metad Follower 所在的主节点的防火墙运行状态异常,,P3,Pending,,,,,
防火墙,,Zookeeper Leader 所在的节点的防火墙运行状态异常,,P3,Pending,,,,,
防火墙,,一个 Zookeeper Follower 所在的节点的防火墙运行状态异常,,P3,Pending,,,,,
防火墙,,ZBS Taskd Leader 所在的节点的防火墙运行状态异常,,P3,Pending,,,,,
防火墙,,一个 ZBS Taskd Follower 所在的节点的防火墙运行状态异常,,P3,Pending,,,,,
防火墙,,ZBS NTPd Leader 所在的节点的防火墙运行状态异常,,P3,Pending,,,,,
防火墙,,一个 ZBS NTPd Follower 所在的节点的防火墙运行状态异常,,P3,Pending,,,,,
防火墙,,Primary MongoDB 所在的节点的防火墙运行状态异常,,P3,Pending,,,,,
防火墙,,一个 Secondary MongoDB 所在的节点的防火墙运行状态异常,,P3,Pending,,,,,
防火墙,,运行 Prometheus 服务的节点的防火墙运行状态异常,,P3,Pending,,,,,
防火墙,,Siren Leader 所在的节点的防火墙运行状态异常,,P3,Pending,,,,,
防火墙,,NTPm Leader 所在的节点的防火墙运行状态异常,,P3,Pending,,,,,
防火墙,,一个 NTPm Follower 所在的节点的防火墙运行状态异常,,P3,Pending,,,,,
防火墙,,集群内 NTP Server 所在的节点的防火墙运行状态异常,,P3,Pending,,,,,
防火墙,,一个非集群内 NTP Server 所在的节点的防火墙运行状态异常,,P3,Pending,,,,,
防火墙,,一个存储节点的防火墙运行状态异常,,P3,Pending,,,,,
防火墙,,双活集群的仲裁节点的防火墙运行状态异常,,P3,Pending,,,,,
TOR 交换机故障,断网,冗余内 TOR 交换机故障,,P1,Pending,,,,,
,,一个服务器机架的全部 TOR 交换机同时故障,,P2,Pending,,,,,